country,week,watch_time_per_user,new_algo_deployed,marketing_spend,avg_monthly_price,broadband_penetration
Norway,2021-03-08,4.79,0,1.03,8.98,80.4
Norway,2021-03-15,4.62,0,1.39,9.12,80.1
Norway,2021-03-22,4.82,0,1.32,9.08,80.4
Norway,2021-03-29,5.21,0,1.22,9.06,80.8
Norway,2021-04-05,5.34,0,1.49,9.07,80.4
Norway,2021-04-12,4.95,0,1.48,9.07,80.9
Norway,2021-04-19,5.21,0,1.25,9.08,80.8
Norway,2021-04-26,5.94,0,1.14,9.05,80.6
Norway,2021-05-03,5.1,0,1.25,9.04,80.5
Norway,2021-05-10,5.26,0,1.38,9.06,80.6
Norway,2021-05-17,4.85,0,1.26,9.03,80
Norway,2021-05-24,4.99,0,1.21,9.06,80.2
Norway,2021-05-31,5.25,0,1.27,8.91,80.9
Norway,2021-06-07,5.39,0,1.29,8.99,80.7
Norway,2021-06-14,4.77,0,1.52,9.1,80.5
Norway,2021-06-21,4.8,0,1.41,9.06,80.6
Norway,2021-06-28,5,0,1.29,9.09,80.9
Norway,2021-07-05,4.32,0,1.41,9,80.6
Norway,2021-07-12,5.18,0,1.36,9.04,80.8
Norway,2021-07-19,5.17,0,1.33,9.07,80.9
Norway,2021-07-26,4.03,0,1.36,9.1,80.5
Norway,2021-08-02,4.47,0,1.37,9.04,80.6
Norway,2021-08-09,4.47,0,1.41,9,80.4
Norway,2021-08-16,5.1,0,1.29,8.97,80.7
Norway,2021-08-23,4.55,0,1.46,9.06,80.6
Norway,2021-08-30,4.37,0,1.41,9.08,80.5
Norway,2021-09-06,4.38,0,1.27,9.09,80.5
Norway,2021-09-13,5.06,0,1.28,9.1,80.6
Norway,2021-09-20,4.35,0,1.39,9.19,80.6
Norway,2021-09-27,4.49,0,1.56,9.04,80.9
Norway,2021-10-04,4.89,0,1.28,9.04,80.4
Norway,2021-10-11,4.77,0,1.29,9,80.6
Norway,2021-10-18,4.04,0,1.1,9.05,80.8
Norway,2021-10-25,4.72,0,1.39,9.03,80.8
Norway,2021-11-01,4.85,0,1.31,9.03,80.4
Norway,2021-11-08,4.88,0,1.36,9.02,80.6
Norway,2021-11-15,4.54,0,1.42,9.07,80.2
Norway,2021-11-22,4.84,0,1.24,9.05,80.3
Norway,2021-11-29,5.15,0,1.47,9.09,80.4
Norway,2021-12-06,4.57,0,1.48,9.11,80.5
Norway,2021-12-13,5.07,0,1.23,9.07,80.7
Norway,2021-12-20,5.42,0,1.34,8.97,80.5
Norway,2021-12-27,4.75,0,1.36,9,80.6
Norway,2022-01-03,5.17,0,1.27,9.04,80.4
Norway,2022-01-10,4.91,0,1.39,9.01,80.6
Norway,2022-01-17,5.05,0,1.29,9.01,80.8
Norway,2022-01-24,5.11,0,1.37,9.1,80.7
Norway,2022-01-31,5.3,0,1.35,9.01,80.6
Norway,2022-02-07,5.13,0,1.18,9,80.7
Norway,2022-02-14,5.48,0,1.24,9.08,80.7
Norway,2022-02-21,5.23,0,1.45,9.02,80.5
Norway,2022-02-28,4.84,0,1.26,9.11,80.5
Norway,2022-03-07,4.99,0,1.33,9.06,80.6
Norway,2022-03-14,4.78,0,1.43,9.11,80.2
Norway,2022-03-21,4.49,0,1.04,9.07,80.6
Norway,2022-03-28,5.03,0,1.22,9.05,80.7
Norway,2022-04-04,5.79,0,1.42,9.12,80.6
Norway,2022-04-11,5.37,0,1.34,9.1,81
Norway,2022-04-18,5.1,0,1.33,9.06,80.8
Norway,2022-04-25,5.66,0,1.41,9,80.4
Norway,2022-05-02,5.21,0,1.3,9.03,80.5
Norway,2022-05-09,5.08,0,1.36,9.07,80.8
Norway,2022-05-16,5.84,0,1.4,9.04,80.4
Norway,2022-05-23,4.8,0,1.32,9.04,80.7
Norway,2022-05-30,5.2,0,1.45,9.01,80.3
Norway,2022-06-06,5.15,0,1.23,9.07,80.7
Norway,2022-06-13,4.7,0,1.21,9.04,80.5
Norway,2022-06-20,4.58,0,1.07,9.12,80.3
Norway,2022-06-27,5.13,0,1.49,9.01,80.5
Norway,2022-07-04,4.86,0,1.51,9.03,80.5
Norway,2022-07-11,4.94,0,1.26,9.1,80.3
Norway,2022-07-18,5.16,0,1.35,9.09,80.3
Norway,2022-07-25,4.68,0,1.3,9.12,80.7
Norway,2022-08-01,4.43,0,1.31,9.09,80.8
Norway,2022-08-08,4.5,0,1.39,9.02,80.2
Norway,2022-08-15,4.14,0,1.55,9.1,80.5
Norway,2022-08-22,4.53,0,1.43,9.04,80.8
Norway,2022-08-29,5.1,0,1.43,9.13,80.8
Norway,2022-09-05,4.97,0,1.33,9.13,80.4
Norway,2022-09-12,4.51,0,1.33,9.13,80.8
Norway,2022-09-19,4.49,0,1.39,9.05,81
Norway,2022-09-26,4.83,0,1.29,9.03,80.9
Norway,2022-10-03,5.08,0,1.26,8.94,80.7
Norway,2022-10-10,4.6,0,1.34,9.11,80.1
Norway,2022-10-17,4.96,0,1.39,9.07,80.7
Norway,2022-10-24,4.83,0,1.27,9.09,80.6
Norway,2022-10-31,4.79,0,1.26,9.05,80.7
Norway,2022-11-07,4.64,0,1.35,9,80.8
Norway,2022-11-14,4.89,0,1.41,8.99,81.1
Norway,2022-11-21,4.61,0,1.15,9.11,80.5
Norway,2022-11-28,4.66,0,1.44,9.05,80.5
Norway,2022-12-05,4.92,0,1.36,9,80.4
Norway,2022-12-12,4.86,0,1.22,8.98,80.6
Norway,2022-12-19,5.01,0,1.3,9.09,80.6
Norway,2022-12-26,5.05,0,1.43,9.06,80.8
Norway,2023-01-02,5.84,1,1.27,9.01,80.4
Norway,2023-01-09,5.68,1,1.22,9.1,80.9
Norway,2023-01-16,5.49,1,1.53,9.06,80.8
Norway,2023-01-23,5.56,1,1.42,9,80.6
Norway,2023-01-30,6.22,1,1.45,9.07,80.9
Norway,2023-02-06,5.34,1,1.46,8.97,80.7
Norway,2023-02-13,5.49,1,1.47,9.12,80.7
Norway,2023-02-20,5.68,1,1.33,9.11,80.6
Norway,2023-02-27,6.02,1,1.32,9.06,80.7
Norway,2023-03-06,5.73,1,1.63,9.07,81
Norway,2023-03-13,6.02,1,1.51,9.13,80.9
Norway,2023-03-20,5.35,1,1.43,9.08,80.9
Norway,2023-03-27,5.58,1,1.5,9.11,80.7
Norway,2023-04-03,5.84,1,1.53,9.09,80.8
Norway,2023-04-10,5.95,1,1.54,9.13,80.6
Norway,2023-04-17,5.82,1,1.44,9.04,80.7
Norway,2023-04-24,5.67,1,1.71,8.99,80.6
Norway,2023-05-01,6.05,1,1.44,9.08,80.5
Norway,2023-05-08,5.73,1,1.37,9.1,81
Norway,2023-05-15,4.94,1,1.42,9.14,80.7
Norway,2023-05-22,4.94,1,1.44,9.02,81
Norway,2023-05-29,5.75,1,1.52,9.14,80.7
Norway,2023-06-05,5.38,1,1.52,9.02,80.5
Norway,2023-06-12,5.4,1,1.31,9.04,80.5
Norway,2023-06-19,5.45,1,1.41,9.04,80.8
Norway,2023-06-26,5.8,1,1.57,8.99,80.6
Norway,2023-07-03,5.39,1,1.37,9.12,80.6
Norway,2023-07-10,5.36,1,1.39,8.97,80.6
Norway,2023-07-17,5.11,1,1.46,9.05,80.5
Norway,2023-07-24,5.41,1,1.59,9.08,80.7
Norway,2023-07-31,4.76,1,1.42,9.16,80.6
Norway,2023-08-07,4.9,1,1.59,9.07,80.7
Norway,2023-08-14,4.78,1,1.38,9.14,80.9
Norway,2023-08-21,5.29,1,1.53,9.14,80.9
Norway,2023-08-28,5.02,1,1.43,9.05,80.5
Norway,2023-09-04,5.14,1,1.46,9.05,80.8
Norway,2023-09-11,4.78,1,1.49,9.15,80.8
Norway,2023-09-18,5.01,1,1.4,9.12,80.7
Norway,2023-09-25,4.82,1,1.58,8.99,80.7
Norway,2023-10-02,4.85,1,1.49,9.02,80.8
Norway,2023-10-09,5.15,1,1.39,9.09,80.6
Norway,2023-10-16,5.09,1,1.33,9.06,80.6
Norway,2023-10-23,5.41,1,1.5,9,80.5
Norway,2023-10-30,5.26,1,1.57,9.09,80.7
Norway,2023-11-06,5.43,1,1.16,9.06,80.9
Norway,2023-11-13,5.67,1,1.61,9.12,81
Norway,2023-11-20,4.9,1,1.46,9.05,80.8
Norway,2023-11-27,5.17,1,1.4,9.09,80.5
Norway,2023-12-04,5.52,1,1.29,9.05,80.8
Norway,2023-12-11,5.35,1,1.48,8.99,80.8
Norway,2023-12-18,5.62,1,1.62,9.12,80.6
Norway,2023-12-25,5.23,1,1.51,9.04,80.4
Denmark,2021-01-04,4.63,0,0.79,11.16,87.3
Denmark,2021-01-11,4.38,0,0.9,11.23,86.6
Denmark,2021-01-18,4.27,0,0.72,11.13,87.2
Denmark,2021-01-25,4.68,0,1.01,11.26,87.1
Denmark,2021-02-01,4.47,0,0.75,11.24,87.4
Denmark,2021-02-08,4.69,0,1,11.24,87
Denmark,2021-02-15,4.13,0,0.86,11.24,86.8
Denmark,2021-02-22,4.76,0,1.12,11.22,87.1
Denmark,2021-03-01,4.32,0,0.89,11.2,86.6
Denmark,2021-03-08,5.3,0,0.75,11.22,87.1
Denmark,2021-03-15,4.87,0,1.06,11.27,87
Denmark,2021-03-22,4.96,0,0.95,11.21,86.8
Denmark,2021-03-29,4.54,0,0.76,11.2,87.2
Denmark,2021-04-05,4.45,0,0.92,11.12,87.2
Denmark,2021-04-12,4.42,0,0.79,11.21,87.2
Denmark,2021-04-19,5.02,0,0.78,11.16,86.9
Denmark,2021-04-26,4.92,0,0.79,11.15,87.3
Denmark,2021-05-03,4.66,0,0.71,11.14,87.1
Denmark,2021-05-10,4.51,0,0.71,11.12,87.1
Denmark,2021-05-17,4.54,0,1.09,11.23,87.1
Denmark,2021-05-24,4.75,0,1.01,11.18,86.8
Denmark,2021-05-31,4.14,0,0.89,11.2,87.3
Denmark,2021-06-07,4.5,0,0.72,11.15,87
Denmark,2021-06-14,4.18,0,0.79,11.25,86.8
Denmark,2021-06-21,4.77,0,0.94,11.18,87
Denmark,2021-06-28,3.47,0,0.8,11.28,87.2
Denmark,2021-07-05,3.79,0,0.73,11.18,86.8
Denmark,2021-07-12,4.3,0,0.87,11.17,87.4
Denmark,2021-07-19,4.45,0,0.85,11.22,86.9
Denmark,2021-07-26,3.83,0,1,11.24,86.8
Denmark,2021-08-02,4.22,0,0.76,11.19,87.1
Denmark,2021-08-09,4.4,0,0.83,11.27,87.2
Denmark,2021-08-16,4.23,0,0.9,11.14,87.2
Denmark,2021-08-23,4.24,0,0.86,11.16,86.9
Denmark,2021-08-30,3.9,0,0.82,11.17,87.1
Denmark,2021-09-06,3.97,0,0.89,11.31,87.2
Denmark,2021-09-13,3.08,0,0.77,11.17,86.7
Denmark,2021-09-20,3.56,0,0.78,11.25,87.3
Denmark,2021-09-27,4.36,0,1.03,11.19,87.2
Denmark,2021-10-04,3.99,0,1.11,11.24,87.2
Denmark,2021-10-11,4.29,0,0.98,11.15,87
Denmark,2021-10-18,3.63,0,0.76,11.17,87.5
Denmark,2021-10-25,4.33,0,0.86,11.18,87
Denmark,2021-11-01,4.37,0,0.75,11.2,87.2
Denmark,2021-11-08,3.64,0,0.87,11.14,87
Denmark,2021-11-15,4.22,0,0.88,11.23,87
Denmark,2021-11-22,4.23,0,0.93,11.16,87
Denmark,2021-11-29,4.25,0,1.13,11.15,87.2
Denmark,2021-12-06,4.19,0,0.67,11.09,87.2
Denmark,2021-12-13,4.41,0,0.81,11.18,87.3
Denmark,2021-12-20,4.49,0,0.75,11.26,87.3
Denmark,2021-12-27,4.02,0,0.88,11.23,87
Denmark,2022-01-03,4.66,0,0.93,11.2,87.2
Denmark,2022-01-10,4.35,0,0.84,11.26,87
Denmark,2022-01-17,4.77,0,0.9,11.16,87.1
Denmark,2022-01-24,4.12,0,1.03,11.21,87.3
Denmark,2022-01-31,4.21,0,0.95,11.14,87
Denmark,2022-02-07,4.22,0,0.72,11.21,87.2
Denmark,2022-02-14,4.52,0,0.82,11.23,87.3
Denmark,2022-02-21,4.48,0,0.76,11.19,87.2
Denmark,2022-02-28,4.86,0,0.89,11.18,87
Denmark,2022-03-07,4.07,0,0.78,11.18,87.1
Denmark,2022-03-14,4.79,0,0.92,11.29,87.1
Denmark,2022-03-21,4.87,0,0.85,11.14,87.2
Denmark,2022-03-28,4.98,0,0.81,11.15,87.2
Denmark,2022-04-04,4.62,0,0.83,11.14,87.1
Denmark,2022-04-11,5,0,0.8,11.14,87.2
Denmark,2022-04-18,4.72,0,0.79,11.19,87.2
Denmark,2022-04-25,4.84,0,0.78,11.26,87.4
Denmark,2022-05-02,3.81,0,0.86,11.12,87.4
Denmark,2022-05-09,4.39,0,1.02,11.21,87.1
Denmark,2022-05-16,4.14,0,0.83,11.16,87.1
Denmark,2022-05-23,4.44,0,0.81,11.16,87.3
Denmark,2022-05-30,4.95,0,0.86,11.26,87.3
Denmark,2022-06-06,4.48,0,0.79,11.23,87.3
Denmark,2022-06-13,4.32,0,1.03,11.16,87.1
Denmark,2022-06-20,4.36,0,0.78,11.15,86.9
Denmark,2022-06-27,4.08,0,0.98,11.18,87.4
Denmark,2022-07-04,3.87,0,0.83,11.22,87.1
Denmark,2022-07-11,3.95,0,0.81,11.16,87.6
Denmark,2022-07-18,4.28,0,0.83,11.26,87.1
Denmark,2022-07-25,3.46,0,0.83,11.21,87.1
Denmark,2022-08-01,4.25,0,0.81,11.26,87
Denmark,2022-08-08,4.48,0,0.74,11.16,87.5
Denmark,2022-08-15,4.22,0,0.96,11.2,87
Denmark,2022-08-22,4.52,0,0.86,11.16,87.2
Denmark,2022-08-29,4.39,0,1.03,11.16,86.8
Denmark,2022-09-05,4.12,0,0.62,11.24,87.5
Denmark,2022-09-12,4.11,0,0.95,11.15,87.6
Denmark,2022-09-19,4.59,0,0.78,11.16,87
Denmark,2022-09-26,4.2,0,0.73,11.24,87
Denmark,2022-10-03,4.09,0,0.99,11.26,86.7
Denmark,2022-10-10,3.34,0,0.73,11.25,87.2
Denmark,2022-10-17,3.29,0,0.84,11.14,87.2
Denmark,2022-10-24,3.81,0,0.76,11.22,86.8
Denmark,2022-10-31,4.44,0,0.73,11.23,87
Denmark,2022-11-07,4.59,0,1.06,11.21,87.6
Denmark,2022-11-14,3.11,0,0.67,11.22,87.1
Denmark,2022-11-21,3.95,0,0.65,11.16,87
Denmark,2022-11-28,3.99,0,0.67,11.16,87.1
Denmark,2022-12-05,4.12,0,0.87,11.2,87.4
Denmark,2022-12-12,4.25,0,0.84,11.24,87.1
Denmark,2022-12-19,3.8,0,0.77,11.19,87
Denmark,2022-12-26,4.32,0,0.8,11.22,87.2
Denmark,2023-01-02,4.61,1,0.77,11.22,87.1
Denmark,2023-01-09,5.39,1,0.88,11.23,87.5
Denmark,2023-01-16,5.06,1,0.99,11.18,87.4
Denmark,2023-01-23,5.02,1,1.03,11.23,86.9
Denmark,2023-01-30,4.76,1,0.97,11.18,86.8
Denmark,2023-02-06,5.49,1,0.92,11.13,86.9
Denmark,2023-02-13,5.15,1,1,11.18,87.4
Denmark,2023-02-20,4.56,1,0.84,11.21,87.1
Denmark,2023-02-27,4.99,1,1.01,11.22,87.4
Denmark,2023-03-06,5.05,1,0.77,11.21,87.4
Denmark,2023-03-13,4.99,1,0.97,11.17,87.1
Denmark,2023-03-20,4.8,1,0.95,11.28,87.8
Denmark,2023-03-27,4.93,1,1.02,11.2,86.7
Denmark,2023-04-03,5.18,1,0.96,11.21,87.5
Denmark,2023-04-10,5.31,1,0.86,11.16,87.3
Denmark,2023-04-17,5.31,1,0.85,11.24,87.4
Denmark,2023-04-24,5.62,1,0.77,11.22,87.1
Denmark,2023-05-01,5.57,1,0.95,11.25,87.1
Denmark,2023-05-08,4.67,1,0.91,11.16,86.9
Denmark,2023-05-15,5.47,1,0.84,11.25,87
Denmark,2023-05-22,4.81,1,0.86,11.2,87.3
Denmark,2023-05-29,4.74,1,1.01,11.18,87.6
Denmark,2023-06-05,5.3,1,0.88,11.25,87.3
Denmark,2023-06-12,5.04,1,0.92,11.2,87.2
Denmark,2023-06-19,4.36,1,0.97,11.22,86.9
Denmark,2023-06-26,5.26,1,0.98,11.2,87.2
Denmark,2023-07-03,4.54,1,0.85,11.12,87.2
Denmark,2023-07-10,4.82,1,0.93,11.26,87.2
Denmark,2023-07-17,4.65,1,0.86,11.29,87.3
Denmark,2023-07-24,4.39,1,0.98,11.06,87.3
Denmark,2023-07-31,4.32,1,1.11,11.16,87.6
Denmark,2023-08-07,5.17,1,1.01,11.25,87.5
Denmark,2023-08-14,4.6,1,1.05,11.1,87.1
Denmark,2023-08-21,4.28,1,0.93,11.18,86.9
Denmark,2023-08-28,3.96,1,0.9,11.17,87.1
Denmark,2023-09-04,4.42,1,0.95,11.12,87.1
Denmark,2023-09-11,4.57,1,0.92,11.23,86.9
Denmark,2023-09-18,4.28,1,1.08,11.19,87.3
Denmark,2023-09-25,4.5,1,0.82,11.17,87.2
Denmark,2023-10-02,5,1,0.92,11.11,87.4
Denmark,2023-10-09,4.2,1,0.95,11.22,87.5
Denmark,2023-10-16,4.96,1,0.9,11.17,86.9
Denmark,2023-10-23,4.61,1,0.9,11.1,87.5
Denmark,2023-10-30,4.3,1,0.93,11.18,86.9
Denmark,2023-11-06,4.12,1,0.87,11.19,87.3
Denmark,2023-11-13,3.72,1,0.78,11.15,87.2
Denmark,2023-11-20,4.44,1,0.82,11.11,87.2
Denmark,2023-11-27,4.68,1,1.07,11.19,87.2
Denmark,2023-12-04,4.64,1,0.92,11.17,87.6
Denmark,2023-12-11,4.36,1,1.01,11.18,87.5
Denmark,2023-12-18,4.45,1,1.05,11.2,87.1
Denmark,2023-12-25,4.81,1,1.07,11.17,87.5
Netherlands,2021-01-04,4.49,0,0.9,10.03,88.3
Netherlands,2021-01-11,4.99,0,0.77,10.07,88.5
Netherlands,2021-01-18,5.16,0,0.97,10.12,88.2
Netherlands,2021-01-25,4.82,0,0.89,10.1,88.2
Netherlands,2021-02-01,4.68,0,0.85,10.03,88.5
Netherlands,2021-02-08,4.59,0,0.86,10.01,88.6
Netherlands,2021-02-15,4.77,0,0.82,10.04,88.3
Netherlands,2021-02-22,4.25,0,0.74,10.05,88
Netherlands,2021-03-01,4.46,0,1,10.01,88.6
Netherlands,2021-03-08,5.06,0,0.86,10.09,88.4
Netherlands,2021-03-15,4.86,0,1,9.99,88.2
Netherlands,2021-03-22,4.62,0,0.8,10.19,88.1
Netherlands,2021-03-29,5.02,0,0.92,10.07,88.4
Netherlands,2021-04-05,5.08,0,0.8,10.08,88.4
Netherlands,2021-04-12,5.11,0,0.75,10.01,88.3
Netherlands,2021-04-19,5.22,0,0.71,10.14,88.1
Netherlands,2021-04-26,4.64,0,0.92,10.07,87.9
Netherlands,2021-05-03,4.82,0,0.91,9.93,88.3
Netherlands,2021-05-10,4.84,0,0.88,10.05,88.5
Netherlands,2021-05-17,5.4,0,0.67,10.19,88.3
Netherlands,2021-05-24,4.8,0,0.9,10.02,88.1
Netherlands,2021-05-31,4.53,0,0.79,10.01,88.4
Netherlands,2021-06-07,4.63,0,0.93,10.08,88.4
Netherlands,2021-06-14,4.6,0,0.98,10,88.2
Netherlands,2021-06-21,4.65,0,0.8,10.02,88.3
Netherlands,2021-06-28,4.38,0,0.82,10.08,88.4
Netherlands,2021-07-05,4.26,0,0.82,10.09,88.2
Netherlands,2021-07-12,4.62,0,0.92,10.08,88.2
Netherlands,2021-07-19,4.42,0,0.87,10.1,88.2
Netherlands,2021-07-26,4.42,0,0.9,10.08,88.5
Netherlands,2021-08-02,4.34,0,0.94,10.01,88.2
Netherlands,2021-08-09,4.88,0,0.69,10.07,88.4
Netherlands,2021-08-16,3.88,0,0.93,10.02,88.1
Netherlands,2021-08-23,4.24,0,0.8,10.08,88.3
Netherlands,2021-08-30,4.16,0,0.88,10.08,88.1
Netherlands,2021-09-06,4.54,0,0.89,10.03,88.5
Netherlands,2021-09-13,4.27,0,0.79,10.13,88.3
Netherlands,2021-09-20,4.03,0,0.91,10.09,88.3
Netherlands,2021-09-27,4.49,0,0.85,10.01,88.5
Netherlands,2021-10-04,3.78,0,0.86,10.08,88.6
Netherlands,2021-10-11,3.52,0,0.71,10.13,88.3
Netherlands,2021-10-18,4.79,0,0.91,10.06,88.2
Netherlands,2021-10-25,4.26,0,0.98,10,88.5
Netherlands,2021-11-01,4.35,0,0.84,10.09,88.2
Netherlands,2021-11-08,4.09,0,0.92,10.1,88.3
Netherlands,2021-11-15,4.98,0,0.99,9.98,88.6
Netherlands,2021-11-22,4.26,0,1.1,10.07,88.5
Netherlands,2021-11-29,4.02,0,0.87,9.97,88
Netherlands,2021-12-06,4.91,0,1.06,9.96,88.2
Netherlands,2021-12-13,5.04,0,0.9,10.08,88.5
Netherlands,2021-12-20,4.78,0,0.92,10,88
Netherlands,2021-12-27,4.42,0,0.81,10.23,88
Netherlands,2022-01-03,3.82,0,1.07,10.08,88
Netherlands,2022-01-10,4.66,0,0.9,10.05,88.4
Netherlands,2022-01-17,4.84,0,0.85,10.07,88.6
Netherlands,2022-01-24,5.16,0,0.83,10.01,88.5
Netherlands,2022-01-31,4.58,0,0.98,10.16,88.6
Netherlands,2022-02-07,4.98,0,0.8,9.98,88.4
Netherlands,2022-02-14,4.69,0,0.98,10.07,88.2
Netherlands,2022-02-21,5.45,0,0.7,10.01,88.4
Netherlands,2022-02-28,5.48,0,0.91,10.16,88.2
Netherlands,2022-03-07,4.89,0,0.88,10.14,88.4
Netherlands,2022-03-14,5.36,0,0.91,10.03,88.4
Netherlands,2022-03-21,5.15,0,0.88,10.14,88.3
Netherlands,2022-03-28,4.47,0,1.01,10.08,88.8
Netherlands,2022-04-04,5.06,0,0.84,10.11,88.4
Netherlands,2022-04-11,4.89,0,0.95,9.98,88.7
Netherlands,2022-04-18,4.87,0,0.8,10.06,88.3
Netherlands,2022-04-25,4.57,0,0.86,10.04,88.5
Netherlands,2022-05-02,4.54,0,0.97,10,88.5
Netherlands,2022-05-09,4.43,0,0.86,10.03,88.5
Netherlands,2022-05-16,4.95,0,0.86,10.07,88.8
Netherlands,2022-05-23,4.89,0,0.82,10.09,88.4
Netherlands,2022-05-30,5.5,0,0.96,10.03,88.9
Netherlands,2022-06-06,4.45,0,0.85,9.98,88.7
Netherlands,2022-06-13,5.12,0,0.86,10.04,88.4
Netherlands,2022-06-20,4.35,0,0.91,10.02,88.3
Netherlands,2022-06-27,3.56,0,0.91,10.07,88.6
Netherlands,2022-07-04,4.89,0,0.94,10.13,88.7
Netherlands,2022-07-11,4.42,0,1.11,10.07,88.5
Netherlands,2022-07-18,4.33,0,0.96,10.17,88.2
Netherlands,2022-07-25,4.58,0,0.77,10.06,88.4
Netherlands,2022-08-01,4.43,0,0.72,10.05,88.5
Netherlands,2022-08-08,4.18,0,1.14,10.08,88.6
Netherlands,2022-08-15,4.25,0,0.91,10.08,88.6
Netherlands,2022-08-22,4.37,0,0.91,10.08,88.6
Netherlands,2022-08-29,4.19,0,0.78,10.07,88.6
Netherlands,2022-09-05,4.28,0,0.96,10.2,88.6
Netherlands,2022-09-12,4.4,0,1.09,10,88.6
Netherlands,2022-09-19,4.45,0,1.07,9.94,88.4
Netherlands,2022-09-26,4.29,0,1.14,10.03,88.8
Netherlands,2022-10-03,4.26,0,1,10.07,88.1
Netherlands,2022-10-10,4.24,0,0.99,10.08,88.3
Netherlands,2022-10-17,4.74,0,0.94,10.16,88.6
Netherlands,2022-10-24,4.46,0,1.01,10.05,88.5
Netherlands,2022-10-31,4.44,0,1.01,10.09,88.6
Netherlands,2022-11-07,4.26,0,0.92,9.99,88.5
Netherlands,2022-11-14,4.05,0,0.8,10.11,88.8
Netherlands,2022-11-21,4.34,0,0.93,10.05,88.4
Netherlands,2022-11-28,4.71,0,0.88,10.08,88.4
Netherlands,2022-12-05,4.28,0,0.97,10.08,88.5
Netherlands,2022-12-12,4.74,0,0.86,10.03,88.3
Netherlands,2022-12-19,4.74,0,1.02,10,88.6
Netherlands,2022-12-26,4.83,0,0.83,10.13,88.6
Netherlands,2023-01-02,4.73,0,0.92,10.05,88.7
Netherlands,2023-01-09,4.1,0,0.83,10.08,88.9
Netherlands,2023-01-16,4.7,0,0.83,10.01,88.3
Netherlands,2023-01-23,4.47,0,0.83,10.03,88.6
Netherlands,2023-01-30,5.37,0,0.87,10.01,88.2
Netherlands,2023-02-06,4.2,0,0.9,10.08,88.5
Netherlands,2023-02-13,4.85,0,0.8,10.1,88.7
Netherlands,2023-02-20,5.19,0,0.87,10.03,88.8
Netherlands,2023-02-27,4.68,0,0.86,10.03,88.3
Netherlands,2023-03-06,4.73,0,0.78,9.99,88.4
Netherlands,2023-03-13,5.16,0,0.87,10.08,88.7
Netherlands,2023-03-20,5.01,0,0.87,10.06,88.5
Netherlands,2023-03-27,4.76,0,0.91,10.11,88.7
Netherlands,2023-04-03,4.92,0,0.72,9.98,88.7
Netherlands,2023-04-10,4.89,0,0.97,10.1,87.9
Netherlands,2023-04-17,4.82,0,1.02,10.1,88.5
Netherlands,2023-04-24,5.12,0,0.92,10.01,88.7
Netherlands,2023-05-01,5.09,0,0.71,10.05,88.8
Netherlands,2023-05-08,4.69,0,0.81,9.99,88.5
Netherlands,2023-05-15,4.4,0,0.72,10.07,88.4
Netherlands,2023-05-22,4.26,0,1.04,10.13,88.8
Netherlands,2023-05-29,4.34,0,0.86,10,88.5
Netherlands,2023-06-05,4.49,0,0.87,10.07,88.5
Netherlands,2023-06-12,4.43,0,0.89,10.06,88.5
Netherlands,2023-06-19,4.83,0,0.82,10.06,88.4
Netherlands,2023-06-26,5,0,0.97,10.08,88.3
Netherlands,2023-07-03,5.25,0,0.89,10.16,88.9
Netherlands,2023-07-10,4.53,0,0.78,10.03,88.9
Netherlands,2023-07-17,4.63,0,0.81,10.06,88.2
Netherlands,2023-07-24,4.8,0,0.9,10.08,88.8
Netherlands,2023-07-31,4.65,0,0.7,10.11,88.2
Netherlands,2023-08-07,4.25,0,0.96,10.1,88.9
Netherlands,2023-08-14,4.45,0,0.86,10.09,88.2
Netherlands,2023-08-21,4.24,0,0.89,10.06,88.6
Netherlands,2023-08-28,4.05,0,0.84,10.04,88.7
Netherlands,2023-09-04,3.91,0,0.8,10.05,88.5
Netherlands,2023-09-11,4.3,0,0.93,10.08,88.2
Netherlands,2023-09-18,4.38,0,1.03,10.06,88.5
Netherlands,2023-09-25,3.81,0,0.99,10,88.8
Netherlands,2023-10-02,3.94,0,0.9,10.03,88.5
Netherlands,2023-10-09,4.33,0,0.91,10.15,88.2
Netherlands,2023-10-16,4.44,0,0.88,10.08,88.8
Netherlands,2023-10-23,4.23,0,0.75,10.07,88.8
Netherlands,2023-10-30,4.1,0,0.86,10.09,88.5
Netherlands,2023-11-06,4.49,0,0.85,10.08,88.7
Netherlands,2023-11-13,3.76,0,0.88,10.01,88.4
Netherlands,2023-11-20,3.99,0,0.91,10.08,88.6
Netherlands,2023-11-27,4.72,0,0.89,10.09,88.6
Netherlands,2023-12-04,4.53,0,0.89,10.04,88.5
Netherlands,2023-12-11,4.76,0,0.83,10.02,88.7
Netherlands,2023-12-18,4.03,0,0.91,10.08,89
Netherlands,2023-12-25,5.02,0,1.13,10.06,89
Switzerland,2021-01-04,5.37,0,0.9,9.76,87.1
Switzerland,2021-01-11,5.02,0,0.87,9.74,87.6
Switzerland,2021-01-18,4.96,0,0.85,9.63,87.2
Switzerland,2021-01-25,5.1,0,1.07,9.69,87
Switzerland,2021-02-01,5.49,0,1.03,9.68,87.2
Switzerland,2021-02-08,5.09,0,0.92,9.66,87
Switzerland,2021-02-15,5.23,0,0.9,9.75,87
Switzerland,2021-02-22,5.43,0,0.94,9.76,86.8
Switzerland,2021-03-01,4.95,0,0.91,9.7,86.6
