age,gender,region,sessions_per_day,past_engagement,device_type,app_version,notification_sent,pop_up_rem,notification_opened,engagement
60,Female,US,5,41.50217234639993,Android,3,0,0,0,10.422187388235535
42,Male,EU,3,33.039413254431274,iOS,2,0,1,0,12.562633488101083
53,Female,EU,6,84.60099605003613,Android,2,1,1,1,26.030519880482846
21,Male,EU,1,37.41517998871863,Android,2,0,1,1,17.311188888321627
34,Female,US,2,65.99626759181392,Android,2,1,1,1,32.9488355206435
35,Female,EU,3,58.34087918641483,Android,2,0,0,0,6.868410560080528
36,Male,EU,6,82.74873695778912,Android,1,1,1,1,19.963729774377207
54,Female,EU,0,48.649074034549116,iOS,2,1,1,0,8.540655735704245
59,Female,US,3,5.188302008802904,Android,3,0,1,1,29.471236865322194
25,Female,Asia,1,138.17406786410427,Android,2,0,0,1,11.487696968762435
19,Male,US,2,110.93067920631535,Android,2,1,0,0,11.611786419302707
39,Female,US,2,35.04879832165984,iOS,2,0,0,0,15.69094006643013
22,Female,Asia,8,77.6855923822301,Android,3,0,1,1,17.760509523970136
22,Male,Asia,4,19.277661741487794,iOS,2,0,0,0,14.635328520106674
47,Male,EU,3,37.76133592286631,Android,1,0,0,1,10.54590920228325
26,Female,Asia,8,118.48780346210306,Android,2,1,0,1,22.264495097885032
29,Male,US,1,67.58918216737469,Android,1,1,0,1,25.785381652871514
35,Female,US,2,79.37718689959695,iOS,1,0,0,1,24.015786585051885
30,Female,EU,5,324.3793976794055,Android,2,1,0,1,40.62630548457324
33,Male,EU,2,58.534049658208296,Android,1,0,1,1,20.016730271698925
58,Female,Asia,1,18.729129195208237,Android,3,0,1,1,22.982014314537825
18,Male,Asia,1,35.190617919915056,Android,2,0,0,0,9.65921546272027
42,Male,US,2,81.30196089900444,Android,2,0,0,1,10.796915670872316
34,Female,EU,3,8.240671612554035,Android,1,0,1,0,15.32807678881343
59,Female,EU,3,84.47540422260114,Android,1,0,0,0,2.9468968485522575
57,Female,Asia,5,46.564884006298314,Android,3,0,1,0,10.508602981345778
37,Female,US,2,81.03737473743217,Android,1,0,1,1,20.121190495996206
37,Female,US,5,109.62835547443103,Android,2,0,1,0,5.873466201824809
56,Male,US,3,69.79926134624985,Android,2,0,0,0,12.359517113539454
31,Male,EU,2,15.429374160710301,Android,2,0,0,0,9.092772395662623
50,Female,Asia,4,152.7550522418371,Android,2,0,1,0,5.86302196334775
37,Male,US,3,48.77995276587446,Android,1,0,1,1,5.345571942241257
59,Female,US,3,39.10428249671249,Android,2,0,1,1,25.90452615058004
38,Male,Asia,2,166.711745290418,iOS,2,1,0,0,13.248616422146592
43,Female,US,1,11.952996119742943,Android,1,1,0,0,10.27789750492269
49,Male,Asia,2,14.572143373077415,iOS,2,1,1,1,20.328787088375275
54,Male,Asia,5,66.43646963775531,iOS,2,0,1,1,19.93389245626716
20,Female,US,0,112.14953677978014,iOS,2,1,0,0,19.06918353947786
46,Female,Asia,4,44.45541811220227,iOS,3,1,0,0,17.322900569764965
32,Male,EU,1,45.53905638547341,Android,2,0,1,1,17.584083336316457
53,Male,US,5,32.36675236383378,Android,2,0,1,0,4.882175170877023
23,Male,US,3,29.77227000377448,iOS,2,1,0,1,24.530447560536604
54,Male,EU,4,20.034742547355357,Android,2,0,0,1,17.669601574269148
58,Female,US,3,5.703003633817562,Android,1,0,1,0,5.603872676148435
28,Female,Asia,0,130.84847283863144,Android,1,1,1,1,24.54733763941257
45,Male,Asia,3,98.70174295376583,Android,1,1,1,1,11.762599273455102
19,Male,EU,3,50.85367151101538,iOS,2,0,1,1,9.899959857106193
42,Female,Asia,3,35.31494760659681,Android,2,1,0,1,14.574838683529851
55,Male,EU,4,32.97204007047762,Android,1,0,1,0,11.574455534586823
25,Female,EU,3,56.51982660316632,iOS,2,0,0,0,9.885661026537798
24,Male,US,7,174.685553857635,iOS,2,1,0,1,33.47491393470482
42,Female,US,2,66.64768681145189,Android,2,0,1,1,12.662565680704446
27,Male,EU,2,63.56142309134099,Android,2,0,1,0,9.852528843115703
60,Female,US,2,89.83308868018459,iOS,2,0,0,0,4.831121626767937
20,Male,EU,1,54.1418340328969,Android,3,0,1,1,22.800198063221973
35,Male,EU,4,35.20474445547648,Android,2,0,1,0,18.891482810574836
30,Male,EU,2,43.73383234070823,iOS,2,0,1,0,4.692623180033034
60,Male,EU,1,33.92615392580906,Android,2,0,1,1,11.213797693078417
57,Female,EU,2,30.788154110905463,Android,3,0,1,0,8.961636565541765
47,Male,US,5,65.4213516773571,Android,1,0,0,1,19.239064517016338
33,Female,Asia,4,15.015104936300345,Android,2,0,1,0,12.359970871593282
18,Male,EU,1,22.28529375735239,Android,1,1,0,1,11.61065411030598
42,Female,US,2,24.222120806582986,iOS,2,1,1,1,27.3178062350375
52,Female,EU,5,125.47215031509467,iOS,2,1,1,0,20.51148155987713
36,Female,EU,4,24.235123455514746,iOS,3,0,1,0,5.2521059343542476
49,Female,EU,1,72.76333810814205,Android,2,1,1,1,26.042192070911977
54,Female,Asia,6,88.16292539515838,Android,1,1,0,1,20.786584383781374
42,Male,US,3,17.742798496157437,Android,3,0,1,1,14.679689467865957
44,Female,US,8,17.860542883626394,Android,3,0,1,0,5.734440318694366
40,Female,Asia,2,78.99501756915537,Android,1,0,1,1,19.192666521576047
32,Male,Asia,4,41.85529469192072,Android,3,0,0,0,13.787519365484437
31,Male,US,3,57.046651880026715,iOS,2,0,1,0,14.32010526785118
37,Male,US,4,59.11778990268083,Android,3,0,0,1,14.621983417096795
37,Female,US,5,65.57544161827688,Android,1,0,0,1,20.811479899672765
41,Female,EU,3,39.89593869797408,iOS,2,1,0,1,31.08227355365019
50,Female,US,4,49.848756674999194,iOS,2,0,0,1,24.153444204700296
30,Female,US,2,10.4926710113366,Android,3,0,1,0,10.010503979717745
45,Male,Asia,2,57.296450518080505,Android,3,0,1,0,7.657559366371771
52,Male,EU,3,21.687103481992025,iOS,1,1,0,1,18.731494420697704
21,Male,EU,5,20.800666677335432,iOS,2,1,0,1,27.37423634664757
55,Male,EU,2,86.24881996448899,iOS,2,1,1,0,15.190278090591203
51,Female,EU,3,12.49002906226117,Android,1,0,1,1,18.856293785663567
18,Female,US,7,21.547548697875023,iOS,2,0,0,0,3.5964761440626525
55,Male,EU,3,77.66268323789802,Android,2,0,0,0,8.723582299834483
34,Female,EU,3,165.82491061398278,Android,2,1,0,1,21.763016955792843
50,Male,EU,2,155.51709177814737,iOS,3,1,1,1,28.567595327851315
34,Female,EU,2,121.57128759346212,Android,1,1,0,1,14.46166397733994
24,Female,EU,4,53.26329708982242,iOS,2,1,0,1,30.428622462903384
50,Female,EU,6,44.80440053007222,Android,2,1,1,1,19.3483028352544
58,Female,US,5,7.219433799729593,iOS,3,1,1,0,17.075891173363893
54,Male,Asia,3,64.7401091604402,Android,2,0,1,0,24.14362928474734
60,Male,US,2,99.16097972877148,iOS,2,1,0,1,30.284748593225807
59,Male,US,4,47.01012270399447,Android,1,1,1,0,25.20938407079287
46,Female,US,5,65.44558576585189,Android,2,1,0,1,30.778852129389122
37,Male,US,4,42.750345782448214,iOS,1,0,0,0,8.272883113716016
44,Male,US,3,44.341382387165424,iOS,2,0,0,0,13.327409008286903
51,Female,Asia,4,63.84877790829297,iOS,2,0,1,1,20.425752573255323
30,Male,EU,1,52.10735146281062,Android,2,1,1,0,11.570556079230615
59,Female,Asia,2,8.415059219460444,iOS,2,0,1,0,19.108214935667892
32,Female,EU,4,5.033045964445843,Android,2,0,1,0,12.787078826202475
49,Male,EU,4,39.310072387074364,iOS,1,0,1,1,24.01126026186066
18,Male,US,4,32.937989079736006,Android,2,0,1,1,19.547405617269703
21,Male,US,3,17.708714065571876,Android,1,0,1,0,4.432585767544044
46,Male,US,4,41.516451817128186,Android,2,1,1,1,21.20440796909535
24,Male,US,2,21.516659207808868,Android,3,0,0,0,6.991543659306778
51,Female,US,5,60.277273765395066,Android,3,0,0,1,20.797913363639623
29,Female,US,3,44.734009788072065,Android,3,0,0,0,10.173938508919555
59,Female,EU,2,41.482439620542166,iOS,2,0,0,1,30.834927848382186
53,Male,EU,2,23.25010741514301,iOS,2,0,1,0,8.772254508316966
35,Male,Asia,2,44.14014002452411,iOS,2,0,1,1,16.036678669088687
20,Female,US,1,115.21371500264786,iOS,1,0,0,0,13.987582040015418
59,Male,US,2,76.2009156002508,Android,1,0,0,1,12.829078557065221
30,Male,EU,2,116.8774820257077,iOS,3,0,1,1,18.037285258026678
19,Male,Asia,4,46.64021333026922,Android,3,1,0,1,13.981368615593915
41,Female,Asia,5,45.21548609117562,Android,3,0,0,1,16.6009397469297
40,Female,EU,1,42.49818599191717,Android,1,1,1,1,25.03144713428415
49,Male,EU,4,62.05686045751445,iOS,1,1,0,1,27.99920164862501
54,Male,Asia,3,23.710512472966297,Android,2,1,1,1,23.592715576562384
43,Female,US,3,129.35847509434814,Android,3,1,0,1,35.16706147001607
56,Male,US,3,117.37483157883523,Android,2,0,1,0,3.5815582920562
60,Male,US,6,21.703339656523497,iOS,1,0,1,1,11.537741541849744
34,Male,US,2,63.30529673403723,Android,2,0,0,1,19.836362089185656
28,Male,EU,1,39.336796919369036,iOS,2,1,0,1,22.412911749940218
29,Male,US,3,9.471919821412115,Android,3,0,1,0,10.886707905399621
19,Female,US,5,74.38613938226733,iOS,1,1,1,1,42.15443784384785
45,Female,Asia,5,43.64928128312432,Android,3,1,0,1,10.930987438727156
21,Female,US,1,35.61539536447819,Android,2,0,0,0,7.3558354506112416
46,Male,US,5,76.74049595679462,iOS,1,0,1,0,-1.755313093552079
25,Male,EU,1,185.65976577032353,Android,1,1,0,1,21.587260523182955
50,Male,Asia,3,45.67114129210635,iOS,2,1,1,1,25.736976829638927
47,Female,EU,3,126.21605107133205,Android,2,0,1,0,19.522414090131054
20,Male,EU,0,159.77993066799573,Android,2,0,0,0,14.733290267701499
52,Male,EU,2,33.03055197487361,Android,1,0,1,1,23.546455838019416
35,Male,US,3,45.77727191982257,iOS,2,0,1,1,24.635372404714193
33,Female,EU,4,40.120988626037466,Android,1,0,1,0,11.221909593605904
29,Female,EU,4,134.8945788208724,iOS,1,1,0,0,19.85025941840629
50,Female,EU,0,16.526114790079717,iOS,2,0,1,1,23.80580608317063
59,Female,US,2,24.386428249634157,Android,1,0,0,0,4.811849823503998
21,Female,EU,4,43.84414820657715,Android,1,0,1,0,8.514130538687699
47,Female,EU,2,34.02111283412919,Android,1,0,1,1,13.928158591582914
51,Female,EU,5,62.80944127384861,Android,1,0,1,0,17.084709590316805
27,Female,EU,3,29.655440163380963,iOS,2,1,0,0,13.14356753506084
23,Male,EU,8,31.03789968310101,iOS,2,0,1,0,9.697536122313165
55,Female,Asia,6,63.49640607224446,iOS,1,0,1,1,25.803196556700893
50,Female,EU,5,6.4402912473758915,iOS,3,0,1,0,12.800830488509488
33,Male,EU,7,8.561202299195156,Android,3,0,0,0,4.761345308481443
29,Female,EU,3,29.328821134318108,iOS,2,0,0,0,2.8101331092131305
29,Male,US,6,30.33076426839417,iOS,1,0,1,0,14.51004054509863
37,Female,EU,5,71.37736926365017,Android,2,0,1,0,7.955867386648999
24,Male,US,2,91.77028909770128,Android,1,1,1,1,22.383874434250785
41,Male,US,6,70.73264505773416,Android,2,0,0,1,19.562972414404065
42,Female,US,3,28.67070104639259,iOS,2,0,1,1,40.92479753401199
28,Female,US,4,108.47149459806948,Android,2,1,0,1,36.24105313240394
53,Female,EU,5,69.58554984164886,Android,3,0,0,0,5.687319889936112
54,Male,EU,2,36.61272579649029,Android,3,1,1,1,24.08553373112159
46,Female,US,1,29.909355912830236,Android,2,1,0,0,13.165031957029694
59,Male,EU,2,27.45243420345481,Android,3,0,1,1,19.29463977893204
54,Female,US,2,21.5060973741523,iOS,2,0,0,0,13.883971484684299
38,Female,EU,3,252.53627309679425,iOS,2,1,1,1,38.4644631923611
50,Male,EU,5,7.773897610781354,iOS,2,0,1,0,8.828381750572907
27,Male,US,2,55.0882642104853,iOS,1,0,1,1,23.917924622149997
22,Female,US,4,61.75302398493145,Android,2,1,1,1,25.405565865728033
57,Male,EU,1,78.21197385373019,Android,3,1,0,1,16.324167728621738
29,Male,Asia,3,107.41443117391174,iOS,1,0,0,0,8.11766682076708
35,Female,Asia,4,33.37369306015982,iOS,2,0,1,0,19.051379257147406
52,Female,Asia,6,31.086057942740727,Android,2,0,0,0,11.111631593409005
53,Female,Asia,2,129.20283687474873,Android,1,1,1,1,26.492690652804768
22,Male,Asia,2,57.040213430117475,Android,1,0,1,0,21.371510140875536
48,Female,EU,2,30.905941844361802,iOS,1,0,1,1,20.520659730777382
30,Male,US,3,66.08356472774783,iOS,3,0,1,1,27.20656088974941
53,Female,US,4,28.971577780074252,Android,2,0,1,1,32.400143991739675
60,Male,US,3,22.873721355052105,Android,1,0,1,0,16.209882490619638
36,Male,EU,5,46.116992075593174,Android,2,1,0,1,12.022797566408954
25,Female,EU,3,26.72785906672703,Android,2,0,1,0,9.831840313118482
57,Female,Asia,3,28.179882266887713,Android,1,0,0,0,11.167929855357553
55,Female,EU,3,34.72240452551358,Android,1,0,1,1,20.41114627924271
29,Female,US,2,118.70215587995743,iOS,3,1,1,1,32.50793788150628
19,Male,EU,1,76.57223241280921,Android,2,1,0,1,20.269240986680877
19,Male,US,3,23.034653524863746,iOS,3,0,0,1,26.925150760381264
30,Female,US,5,61.200770062689564,Android,2,0,0,0,1.6650648738164495
56,Female,EU,5,132.26495576588997,Android,2,1,1,1,31.69418592566823
37,Female,US,1,146.27737723190018,Android,2,1,0,0,21.62044617260774
55,Female,US,4,32.22523982960163,Android,3,1,0,1,31.702616915812893
23,Male,US,4,19.436900513567434,iOS,2,0,1,0,15.058974447256553
51,Female,EU,2,71.02108619525586,iOS,2,0,1,1,27.925316486792212
35,Female,EU,4,70.83488446002525,iOS,3,1,1,1,40.76257666467573
46,Female,EU,3,36.26851233994268,iOS,3,0,0,0,7.59901569073249
54,Male,EU,2,40.23554827870626,Android,3,1,1,0,12.302730410967424
53,Male,EU,3,41.18494572687858,Android,1,1,1,0,6.866496785078207
33,Female,EU,3,13.117045532605484,Android,2,0,1,0,2.43506209530498
51,Female,EU,6,53.267129304517134,iOS,2,0,0,0,15.549291472220034
21,Male,Asia,2,17.768084721498827,iOS,1,1,0,1,8.678586097552433
40,Male,US,2,97.92666808909067,iOS,3,0,0,1,19.550200352686623
29,Male,US,7,197.202344117563,iOS,3,0,1,1,23.50292380961593
59,Male,EU,4,50.938409966258604,Android,2,0,1,1,17.105194477996818
56,Male,EU,2,82.32147210743783,Android,1,1,0,1,22.557175173735757
60,Female,EU,4,204.04509234799644,Android,3,1,0,1,32.28022574824344
44,Female,EU,3,2.5293018134909673,Android,3,0,0,0,17.845826874369063
41,Female,US,3,47.338564221939,iOS,2,1,0,1,30.823385195904056
46,Female,US,1,61.031649050491936,Android,1,0,1,1,13.24689801683666
57,Female,Asia,3,27.05950843539941,Android,2,1,0,1,24.214568267765618
52,Female,US,3,30.561318646667395,iOS,2,0,1,1,27.35877649932737
27,Male,EU,4,28.636459171074232,iOS,1,0,1,0,15.181514540582725
34,Female,US,4,111.240443557932,Android,2,1,0,1,26.701617539652286
52,Male,US,3,36.59151533048473,iOS,3,0,1,1,20.12068538228154
30,Male,Asia,3,133.796184862396,Android,2,0,1,0,15.352652255615014
32,Female,US,1,58.52323368636162,iOS,3,0,0,1,27.941555266354946
54,Female,US,1,155.19553380909448,iOS,1,0,0,0,16.850911081506958
21,Female,Asia,5,48.359031973836984,Android,2,1,1,1,18.992730534980577
25,Female,US,5,2.5795016044499213,Android,2,0,1,1,17.3702745009748
19,Female,US,3,198.53698047668385,Android,1,0,0,0,6.575661360952055
23,Male,EU,2,14.465042254515472,iOS,1,0,0,0,14.175694463089968
45,Male,EU,7,90.29893060558977,Android,3,0,1,1,21.489574725583417
21,Female,US,5,56.63747515598859,Android,2,1,0,1,29.738459723952282
31,Male,US,4,28.154022023382314,iOS,1,0,0,1,18.9530114197462
49,Male,US,5,85.6096739901918,Android,2,1,1,1,32.36137875558395
20,Female,EU,4,44.05979743325769,Android,3,0,0,0,13.465246306977079
45,Male,Asia,3,10.707791772561105,iOS,1,0,0,0,1.8987539641173088
36,Female,Asia,3,174.4343986560016,Android,3,1,0,1,27.380439116052724
52,Male,EU,5,52.117419660780065,iOS,2,1,0,0,27.185137767236053
60,Female,US,4,154.47244550152558,iOS,3,1,0,1,43.32283942019419
22,Female,EU,2,34.995456959902626,Android,3,1,1,1,29.02004111282608
49,Male,Asia,3,41.86318688309314,Android,2,1,1,1,18.602776550661265
44,Male,Asia,4,75.40476809402074,iOS,1,1,1,1,32.545387592477084
29,Female,US,4,42.06165083303695,iOS,2,0,1,1,24.293864885575182
51,Male,EU,5,42.93774116874615,Android,2,1,1,1,16.075244347670836
18,Male,EU,3,66.52317902686491,Android,1,0,0,0,6.629697386221981
48,Male,EU,4,56.59542665274115,Android,1,0,1,0,8.60717212480508
40,Male,EU,4,97.99355509548025,iOS,1,1,1,1,25.927767742538023
54,Female,EU,2,72.52579269968106,Android,1,1,0,0,8.657325663209779
19,Male,EU,3,51.81643168655564,Android,1,0,0,0,15.313498164570694
56,Male,US,2,144.70655000361992,Android,2,1,0,1,16.137970913463374
26,Female,US,2,103.02468848414541,Android,2,0,1,1,16.362678744459465
18,Female,EU,4,4.0296965718780084,Android,1,1,1,1,21.209204432628756
18,Male,EU,2,77.30379649410817,iOS,2,0,0,0,-1.4184389957908259
27,Female,US,2,26.799762033521326,Android,2,0,0,0,11.980782507628003
33,Female,US,4,66.8644071048566,Android,1,0,1,1,11.116261728460023
27,Male,EU,2,101.55888035819929,Android,2,0,0,0,10.361546046133164
22,Male,EU,4,10.136556169480592,Android,1,0,1,0,23.770440281431576
46,Male,Asia,5,42.34720536955732,Android,2,0,1,0,14.096895798031968
19,Female,US,1,38.82171276718415,iOS,2,1,0,1,32.500743516202505
55,Female,US,4,96.76614526486999,Android,2,1,1,1,32.9399521520649
25,Male,US,4,48.641694378890186,Android,1,1,0,1,18.24185890813297
45,Female,EU,3,48.04140804182569,Android,1,1,1,1,19.14707594258816
41,Female,EU,2,13.500087438260305,Android,2,0,0,0,12.9680459767733
37,Female,EU,4,101.00602250017258,iOS,2,1,1,0,27.892181168967127
32,Female,US,1,95.90529791477528,Android,2,0,1,1,27.1852163473879
23,Male,US,5,29.812843595334034,Android,2,1,0,1,26.53837628642797
37,Male,EU,2,89.45637050787089,iOS,3,0,0,0,10.260699862455605
25,Female,EU,2,27.051119741256876,Android,2,0,1,1,16.294370968192926
24,Male,EU,1,20.55450421848334,Android,2,0,0,0,17.535176619855832
18,Female,US,6,51.98459050955749,Android,2,1,1,1,25.66848735001032
50,Female,US,4,41.20728602746661,Android,3,1,0,0,24.851871038918283
56,Female,US,3,66.41760451216099,Android,2,0,0,0,8.850488566097317
52,Male,US,3,15.612148202964299,iOS,2,0,0,0,13.56510277831987
22,Male,US,3,92.4849007858829,Android,1,0,1,0,7.988852887144202
52,Female,EU,6,46.36863649246498,Android,2,0,0,0,12.507322054853836
41,Male,Asia,2,13.652989035812096,Android,1,0,1,1,10.307091899739529
27,Female,EU,9,41.98349501829167,iOS,2,0,1,1,22.34356830696629
39,Male,Asia,7,131.22124333042706,Android,3,0,1,1,15.796006168704386
32,Male,US,4,89.14008570495496,Android,3,0,1,1,17.37135834746384
23,Female,Asia,1,50.942590582746654,Android,3,0,1,0,15.946440638654867
29,Male,EU,4,21.01778228143635,iOS,1,0,0,0,9.144379692785298
27,Female,EU,2,53.77640272280173,Android,3,0,1,0,5.054345682361064
30,Male,EU,5,172.76929213260857,Android,2,1,0,0,14.30466311275864
56,Male,US,2,128.285300474608,Android,1,1,0,1,18.942106214274265
40,Male,US,1,158.15631592747926,Android,3,1,0,1,25.1212345102557
25,Female,Asia,3,31.757918358122787,iOS,2,1,1,1,29.85760848559191
20,Male,Asia,1,36.806691388518274,iOS,3,0,1,0,14.336416540013051
37,Female,EU,0,20.915218290626356,Android,2,0,1,1,15.888186227062185
50,Female,EU,1,11.481004012551294,Android,1,0,0,0,4.7796570487221
20,Female,Asia,4,53.44909720885289,Android,1,0,1,0,13.639708861964362
57,Female,Asia,1,23.45262999446205,Android,1,0,0,0,2.1636833614759396
57,Female,EU,1,92.2015948667054,iOS,3,0,0,0,13.05522090593747
41,Female,EU,4,94.55385513257683,Android,2,0,1,0,7.593179623364277
55,Female,US,2,36.46748912355041,Android,2,0,1,0,6.89955510176676
23,Male,Asia,3,84.59701078684623,Android,2,0,1,1,18.13492544285647
20,Male,Asia,2,23.319985929667137,Android,3,0,0,0,7.18858011631419
49,Female,US,3,58.13740279002079,iOS,1,1,1,0,19.551650725846503
44,Male,EU,1,185.6416133515184,iOS,2,1,0,0,7.1353006135298
48,Male,EU,3,108.58823510275771,Android,2,1,1,1,17.202060832320203
38,Female,US,1,43.520050911205146,Android,2,0,0,1,18.24096631494401
39,Female,EU,4,166.0986149583987,iOS,1,1,1,1,33.88031516235966
57,Male,EU,3,39.96895570313158,Android,1,0,1,0,12.150212446892125
57,Male,Asia,4,57.4893543523885,iOS,2,0,1,0,15.903023368108958
50,Male,US,2,38.3263943507311,iOS,2,1,0,1,30.442394332727016
46,Female,US,5,77.67950497402967,iOS,2,1,1,1,32.60933183618634
28,Female,Asia,5,40.49087555980772,Android,1,0,0,0,9.051542119845394
56,Female,Asia,1,85.47718986296648,Android,2,0,1,1,22.85452675647169
53,Male,EU,0,12.924849602254438,iOS,1,1,0,1,24.19955646267294
58,Male,EU,8,54.11239860021519,Android,1,1,0,0,8.053680034002468
30,Male,EU,4,117.29368436823951,Android,2,1,1,0,12.376305619872085
23,Female,US,3,86.83513953712054,Android,1,0,0,0,14.038137277210966
35,Male,EU,5,39.15508953115146,iOS,2,1,0,1,28.6439962854887
52,Female,US,7,175.61444530869272,iOS,1,1,1,1,39.390539923286894
51,Male,US,5,18.7994564751087,iOS,2,0,1,1,25.359010870289296
32,Male,US,1,42.2772980512193,Android,3,0,1,1,15.684793425672302
45,Female,EU,3,128.7108264575584,Android,2,0,1,1,5.750270235909479
51,Female,US,1,69.02512813809449,Android,3,0,0,0,18.562614744914825
22,Female,EU,3,13.753889023590315,iOS,2,0,0,0,10.984213954325776
53,Female,US,4,104.25365119866397,Android,2,0,0,1,15.971399622118563
59,Female,US,3,65.01413265882016,iOS,1,1,0,0,20.18504113693459
45,Female,US,3,49.096729139219114,iOS,1,0,0,0,10.464399073723653
49,Female,US,4,146.67108922639267,Android,1,1,1,1,16.922943064526468
52,Female,US,3,80.60704634618618,Android,2,1,1,1,29.939997341946764
23,Female,US,3,36.02003383965539,Android,3,0,0,0,11.27798345603344
46,Male,US,3,68.16511830167634,Android,2,0,0,0,12.70088009298435
18,Male,Asia,1,18.03888081029915,iOS,1,1,1,0,7.915077318005173
39,Female,US,0,112.68623564185965,Android,1,1,0,1,29.40876602391297
37,Male,US,7,47.454215830756176,iOS,1,1,1,1,31.973828385707943
48,Male,EU,5,28.036282477357844,Android,1,0,1,1,19.220453438028677
44,Female,EU,3,91.96371151224788,Android,2,0,1,0,5.847781707979246
21,Female,US,3,116.40469380563057,iOS,1,1,0,1,32.177255744444494
42,Female,EU,1,36.52425381403399,Android,3,1,1,0,11.290912149041638
54,Male,US,2,47.56998173586061,iOS,1,0,1,1,11.294162099372311
18,Male,EU,1,32.38067741421674,iOS,1,0,0,1,24.34309044026926
31,Female,EU,2,187.2096637795032,iOS,3,1,1,0,9.998954631056257
55,Female,US,4,65.60058690970696,iOS,2,1,0,1,47.55267163408935
24,Female,US,5,136.7581457462064,Android,1,0,0,1,1.2534656852309318
29,Male,Asia,2,38.964296178013164,Android,2,0,0,0,9.485134971463996
25,Female,US,1,57.46529295899969,iOS,2,0,1,0,16.468746701609795
57,Male,US,3,35.71171498344283,iOS,3,0,1,0,10.711974142841314
53,Female,EU,3,88.20058401624058,Android,2,0,0,1,21.627807202665487
36,Female,US,7,91.01523393835646,Android,2,1,0,1,39.30718681035921
37,Female,EU,0,62.683567939995875,Android,1,0,1,1,11.353109529167414
45,Male,US,0,54.76404844293674,Android,1,0,0,0,2.4908254923329514
23,Female,US,2,37.01622826056892,Android,1,1,0,1,16.65047171444431
54,Female,Asia,3,101.8284500033286,Android,3,0,0,0,12.697335939497014
19,Male,US,3,90.32491720312997,iOS,2,1,0,1,21.757493831843487
47,Female,EU,3,74.66100017025265,Android,1,1,1,1,21.60103989806684
51,Female,EU,4,68.7405677939823,Android,1,0,1,1,17.52006188916902
56,Male,Asia,2,394.87079535491904,iOS,2,0,0,0,6.680742052203917
44,Male,EU,1,19.357835783990147,iOS,2,0,0,1,31.97856008951203
20,Female,EU,0,22.230175674046045,iOS,2,0,1,0,3.9682148488898434
40,Female,Asia,1,27.325767511137503,Android,2,1,0,0,12.3774593495112
35,Male,Asia,1,7.87245000789839,iOS,1,0,0,0,9.750502523447489
21,Male,US,3,73.23720668283453,iOS,1,0,0,0,-0.09337769270565843
49,Female,US,2,60.99825663608759,iOS,1,1,0,0,23.850461095386915
27,Male,EU,5,55.988080712285594,iOS,1,0,1,0,12.377803944894515
52,Male,US,3,17.91629083507661,Android,3,0,1,1,28.382013579839025
42,Female,Asia,3,104.75269606879621,iOS,2,1,0,0,16.290647347004782
18,Female,US,2,127.13684356238731,iOS,3,1,0,1,39.51766510692604
33,Female,Asia,6,34.61650033599609,iOS,2,0,0,0,5.456283644951274
22,Male,EU,1,59.87403757241301,Android,2,0,1,0,11.484622327494913
18,Female,EU,4,55.003814166488475,Android,3,0,0,0,7.065991367303955
20,Female,EU,4,11.270039891028084,iOS,1,0,0,0,16.35080772297716
54,Male,US,2,19.525144548456975,Android,1,0,0,0,4.830480464597618
25,Female,EU,0,31.60346694191643,Android,1,0,1,1,17.74943562380383
19,Male,US,4,89.49946127533893,Android,1,1,0,0,8.131864656932219
56,Male,US,4,54.4831968167463,iOS,2,0,0,0,10.278807780582834
30,Female,Asia,5,103.70099671435091,Android,1,0,0,0,10.783570019339564
47,Male,US,2,138.4739770050117,iOS,2,0,0,0,13.69070434151245
38,Male,EU,2,75.51818246958204,iOS,1,0,1,1,19.274738159004645
52,Male,EU,3,102.88045978246474,Android,2,0,0,1,18.96559362518588
24,Female,US,2,67.0936516789547,iOS,3,0,0,0,8.833773214201072
22,Female,US,4,65.12296656800221,Android,3,1,0,1,32.1014563029888
25,Female,EU,1,76.39162961240854,Android,1,1,0,1,20.511318887834783
40,Female,EU,3,29.615781973217228,Android,1,0,1,1,13.412242731342845
57,Male,EU,5,131.9147448142266,iOS,1,1,1,1,26.539193233102594
40,Male,US,2,47.10019178463184,Android,2,0,0,0,10.686733337001845
41,Female,EU,4,20.99228397255042,iOS,2,1,1,0,15.165686239878164
51,Female,US,3,71.5456950714278,Android,2,1,1,1,21.783869577749563
58,Male,EU,1,95.56145324093576,Android,2,1,0,1,20.38006319510839
34,Male,EU,4,51.90275290549303,iOS,2,0,1,0,5.978307257594054
33,Female,EU,4,84.11816875830368,Android,2,0,1,1,15.222564377236557
26,Male,EU,3,63.61830031656169,Android,3,0,0,0,15.390050216585056
22,Female,US,6,67.6718317020832,Android,1,0,1,0,15.271086697112214
43,Male,EU,2,15.526810799119495,iOS,3,0,0,0,14.214474670869969
35,Male,Asia,1,11.17282308295345,iOS,2,0,0,0,5.801726414223689
50,Female,US,4,96.55430985526472,Android,2,0,1,1,21.45557107212943
45,Male,Asia,1,90.22402532531214,Android,1,0,1,1,7.505483946211783
45,Female,EU,0,5.901693076484283,Android,1,0,0,0,12.772863642262227
31,Female,US,1,50.96569452935949,Android,3,0,0,1,25.778262286804114
22,Male,US,1,54.57877279552734,Android,2,1,1,1,23.9313362028612
57,Female,EU,3,85.89059167688443,iOS,3,1,1,1,43.563289854231094
